MLM,AlogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_RotatableBonds,LogD,Molecular_PolarSurfaceArea,AtomStereoCenters,F_counts,Cl_counts,Br_counts,EStateIndices,Chi0vs,Kappa1s,Complexities,HK_alphas,Diameters,AtomicNums,TotalValences,Degrees,Hybridizations,AromaticCount,InRingCount,DoubleBondCount,hydroxyl,amines,carboxylic_acids,epoxides,alkyl_groups,methyl_groups_NS,MACCS_bit_1,MACCS_bit_2,MACCS_bit_3,MACCS_bit_4,MACCS_bit_5,MACCS_bit_6,MACCS_bit_7,MACCS_bit_8,MACCS_bit_9,MACCS_bit_10,MACCS_bit_11,MACCS_bit_12,MACCS_bit_13,MACCS_bit_14,MACCS_bit_15,MACCS_bit_16,MACCS_bit_17,MACCS_bit_18,MACCS_bit_19,MACCS_bit_20,MACCS_bit_21,MACCS_bit_22,MACCS_bit_23,MACCS_bit_24,MACCS_bit_25,MACCS_bit_26,MACCS_bit_27,MACCS_bit_28,MACCS_bit_29,MACCS_bit_30,MACCS_bit_31,MACCS_bit_32,MACCS_bit_33,MACCS_bit_34,MACCS_bit_35,MACCS_bit_36,MACCS_bit_37,MACCS_bit_38,MACCS_bit_39,MACCS_bit_40,MACCS_bit_41,MACCS_bit_42,MACCS_bit_43,MACCS_bit_44,MACCS_bit_45,MACCS_bit_46,MACCS_bit_47,MACCS_bit_48,MACCS_bit_49,MACCS_bit_50,MACCS_bit_51,MACCS_bit_52,MACCS_bit_53,MACCS_bit_54,MACCS_bit_55,MACCS_bit_56,MACCS_bit_57,MACCS_bit_58,MACCS_bit_59,MACCS_bit_60,MACCS_bit_61,MACCS_bit_62,MACCS_bit_63,MACCS_bit_64,MACCS_bit_65,MACCS_bit_66,MACCS_bit_67,MACCS_bit_68,MACCS_bit_69,MACCS_bit_70,MACCS_bit_71,MACCS_bit_72,MACCS_bit_73,MACCS_bit_74,MACCS_bit_75,MACCS_bit_76,MACCS_bit_77,MACCS_bit_78,MACCS_bit_79,MACCS_bit_80,MACCS_bit_81,MACCS_bit_82,MACCS_bit_83,MACCS_bit_84,MACCS_bit_85,MACCS_bit_86,MACCS_bit_87,MACCS_bit_88,MACCS_bit_89,MACCS_bit_90,MACCS_bit_91,MACCS_bit_92,MACCS_bit_93,MACCS_bit_94,MACCS_bit_95,MACCS_bit_96,MACCS_bit_97,MACCS_bit_98,MACCS_bit_99,MACCS_bit_100,MACCS_bit_101,MACCS_bit_102,MACCS_bit_103,MACCS_bit_104,MACCS_bit_105,MACCS_bit_106,MACCS_bit_107,MACCS_bit_108,MACCS_bit_109,MACCS_bit_110,MACCS_bit_111,MACCS_bit_112,MACCS_bit_113,MACCS_bit_114,MACCS_bit_115,MACCS_bit_116,MACCS_bit_117,MACCS_bit_118,MACCS_bit_119,MACCS_bit_120,MACCS_bit_121,MACCS_bit_122,MACCS_bit_123,MACCS_bit_124,MACCS_bit_125,MACCS_bit_126,MACCS_bit_127,MACCS_bit_128,MACCS_bit_129,MACCS_bit_130,MACCS_bit_131,MACCS_bit_132,MACCS_bit_133,MACCS_bit_134,MACCS_bit_135,MACCS_bit_136,MACCS_bit_137,MACCS_bit_138,MACCS_bit_139,MACCS_bit_140,MACCS_bit_141,MACCS_bit_142,MACCS_bit_143,MACCS_bit_144,MACCS_bit_145,MACCS_bit_146,MACCS_bit_147,MACCS_bit_148,MACCS_bit_149,MACCS_bit_150,MACCS_bit_151,MACCS_bit_152,MACCS_bit_153,MACCS_bit_154,MACCS_bit_155,MACCS_bit_156,MACCS_bit_157,MACCS_bit_158,MACCS_bit_159,MACCS_bit_160,MACCS_bit_161,MACCS_bit_162,MACCS_bit_163,MACCS_bit_164,MACCS_bit_165,MACCS_bit_166,MACCS_bit_167
99.99,-0.33736748987473547,-0.05606249130840659,0.6508936550188582,1.9478751655022222,-0.6623844663222271,-0.2406805501656432,0.11137839661168628,1.716998244442028,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,1.7985644218105767,-0.04866614886917116,-0.2165875882031332,0.24317767737445464,-0.3618475345555104,0.20938012070591852,-0.03854541072816477,0.4496504583354185,0.507790189613232,0.29699834156871296,0.7793071600751877,1.348533083991936,-1.301550499854295,1.3221481801999035,3.120729452920431,-0.20855173207331223,-0.02391824366174699,-0.03130630226951825,0.3361668623644515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0
4.68,-0.5854942682217078,-0.5710428538318044,-0.6728423945485635,-0.10103998377661516,1.03475588393974,-0.4686681378568641,-0.16943181275788657,-0.5832927777939788,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,-0.40871859085925283,-0.12849685352807705,0.2936578558610885,-1.6499710092069524,2.189613189257522,-0.6697798193198446,-0.7211691790914724,-0.6558433069413748,-1.069136375787235,-0.24015082280094668,-2.43913020231325,-2.066449039394312,1.0725970658455088,-0.37256575689766425,-0.5535592129549199,-0.20855173207331223,-0.02391824366174699,2.059566162432632,0.7960462853409284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0
93.762,-0.39333593611841333,-1.2768661429539618,-0.010974369764852663,-0.10103998377661516,0.18618570880875646,-0.2838781983597693,-0.7053979654558619,0.5668527333240246,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,-0.40832146700243427,-0.9049580351812462,-0.8495401794125566,-1.501614015874697,1.0004708609645705,-1.1388690858236812,-1.3764879967202477,-1.0403628774724334,-1.2268290323272815,-0.9384447364815043,-1.366317748183771,-1.167769533240036,-0.5101679779543603,-0.37256575689766425,1.2835851199827555,-0.20855173207331223,-0.02391824366174699,0.7527708719937881,-0.5835919835885022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0
0.271,0.5699432108977779,-0.8564080497100542,-1.3347104193322745,-1.1254975584160338,-0.6623844663222271,0.646071172486,-1.1782684908633898,-0.5832927777939788,-0.3301424294011149,1.3957591317208127,-0.27319313570360026,-0.45928935280692174,-0.862599861637235,-0.8183262730816631,-0.8414765750554359,1.1505567858947494,-1.0179202583990028,-0.8303889820296017,-1.0403628774724334,-1.2268290323272815,-1.207019318666334,-0.2935052940542916,-0.9880336320091808,0.28121454394557427,-0.37256575689766425,-0.5535592129549199,-0.20855173207331223,-0.02391824366174699,-1.0767425346205934,-0.12371256061202535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0
59.486,-0.328039415500789,-1.114017704303067,-0.010974369764852663,-1.1254975584160338,-1.086669553887719,-0.22028166074063935,-0.8288157858701432,1.716998244442028,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,-0.4813759051010758,-1.0130403640298415,-1.0477684961145484,-1.1389813510046163,0.5502130861740353,-1.0457488545716915,-1.130743440109457,-0.9922979311560511,-0.9114437192471881,-0.8847298200445383,-1.366317748183771,-0.9880336320091808,0.28121454394557427,-0.37256575689766425,-0.5535592129549199,-0.20855173207331223,-0.02391824366174699,0.23005275581825052,-0.12371256061202535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0
70.334,0.790707637747841,0.3318737035378483,-0.6728423945485635,-0.10103998377661516,-0.6623844663222271,-0.02349237452295404,-0.7088647581641282,-0.5832927777939788,-0.3301424294011149,-0.4005489781980257,3.0916997822231385,-0.4602605600888021,0.17091807359078817,-0.06719664523633412,-0.2552467700247388,0.7349342245496404,-0.04329545902184272,0.2618090473516906,-0.2713237364103163,-0.28067309308700145,-0.18643590636398072,-0.4723073697425381,-0.4488259283166154,0.28121454394557427,1.3221481801999035,-0.5535592129549199,4.294620853065244,-0.02391824366174699,0.23005275581825052,-1.043471406564979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
99.644,-1.4741488202463284,-0.23283271709240327,1.97462970458628,0.9234175908628035,1.4590409715052317,-2.1995739023020544,1.4561472881481974,-0.5832927777939788,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,-0.6046621235423781,-0.3741441042604249,0.4210627818943162,-0.7180556292568393,0.48094265928318364,-0.5112789964686326,-0.2023751151353586,-0.6077783606249926,-0.7537510627071415,-0.3475806556748786,-1.366317748183771,-2.066449039394312,1.8639795877454433,3.0168621172974714,-0.5535592129549199,4.294620853065244,-0.02391824366174699,-0.292665360357287,-0.12371256061202535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
99.99,1.2701706605686824,1.8325593539613525,-0.010974369764852663,-0.10103998377661516,0.18618570880875646,1.3216343928552492,0.6816657971214983,-0.5832927777939788,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,-0.46180969463447497,2.0883729430132663,1.6697023145745158,2.4143898138248616,-2.0936082068267985,2.182793464240598,1.8728011406890965,2.3722483109907113,2.4001020680937923,2.123305500425556,1.8521196142046672,2.2472125901462117,-0.5101679779543603,-0.37256575689766425,1.2835851199827555,-0.20855173207331223,-0.02391824366174699,0.7527708719937881,0.3361668623644515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
0.07,1.0873404028393345,0.7377308980811854,-0.6728423945485635,-0.10103998377661516,1.03475588393974,1.145243996062568,0.5267001630619932,0.5668527333240246,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,-0.40227710063255223,1.007851430267776,0.7647106617791148,1.2022376292095966,-0.4772982460402626,0.8773508504447276,0.753298160573272,0.8822349751828594,0.8231755026933254,0.7804325895014066,0.7793071600751877,0.09038177537595006,0.28121454394557427,-0.37256575689766425,-0.5535592129549199,-0.20855173207331223,-0.02391824366174699,0.4914118139060193,-0.12371256061202535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0
3.128,-0.06623146140536182,-0.3454394758907747,-0.010974369764852663,-0.10103998377661516,-0.2380993787567353,-9.364841780233771e-05,0.5897957903524408,-0.5832927777939788,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,-0.4095712252413191,-0.2579874529751665,-0.6047294835123861,0.24268858371261073,-0.3272123211100843,-0.24159424789418743,-0.2842899673389555,-0.17519384377755168,-0.12298043654695476,-0.45501048854881054,1.136911311451681,0.44985357783766033,-1.301550499854295,-0.37256575689766425,1.2835851199827555,-0.20855173207331223,-0.02391824366174699,-0.8153834765328246,-0.5835919835885022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0
0.47,1.8167958188819378,0.2848515155607303,-1.3347104193322745,-1.1254975584160338,0.18618570880875646,1.0360499409051935,-1.881680731370629,-0.5832927777939788,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,-0.37103059131864125,0.7565700985421845,0.29617556795563926,0.7114477322192814,-0.08476582699210336,0.6786718915223185,0.20719914588262597,0.978364867815624,0.8231755026933254,0.7804325895014066,0.7793071600751877,1.168797182761081,-1.301550499854295,-0.37256575689766425,-0.5535592129549199,-0.20855173207331223,-0.02391824366174699,1.014129930081557,0.3361668623644515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,0
20.684,-1.963561789066046,-0.25705436299877604,0.6508936550188582,-0.10103998377661516,-0.2380993787567353,-1.7357991515512285,0.3842149827522469,0.5668527333240246,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,-0.4643645079293286,-0.14913610435021266,-0.08618264152565534,-0.9016837152509491,1.7970807702093632,-0.42446052356003044,-0.3115949180734878,-0.4155185753594633,-0.43836574962704816,0.08213867582084909,-1.5451198238720176,-0.26909002708576024,0.28121454394557427,-0.37256575689766425,1.2835851199827555,-0.20855173207331223,-0.02391824366174699,1.5368480462570944,-0.5835919835885022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0
14.845,-0.4468168958623722,-0.36523432046846493,-0.6728423945485635,-1.1254975584160338,-1.086669553887719,-0.9156438031988631,-1.62825818439636,0.5668527333240246,-0.3301424294011149,1.3957591317208127,-0.27319313570360026,2.3834678781834073,-0.29295825014725557,-0.4431150420958815,-1.0527589852480763,1.6354497741307104,-0.270237231725315,-0.42081472101161704,-0.4155185753594633,-0.28067309308700145,-0.02529115705308283,-1.366317748183771,0.6295894790685155,-0.5101679779543603,-0.37256575689766425,-0.5535592129549199,-0.20855173207331223,-0.02391824366174699,1.2754889881693257,1.2559257083174051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0
1.535,0.44370327103703755,-1.2773943408397703,-0.6728423945485635,-1.1254975584160338,-0.2380993787567353,0.5242778032720058,-1.2531512133619425,-0.5832927777939788,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,-0.4410205247348961,-1.26716126896335,-1.2134382332287328,-0.7545260686248456,-0.26948696536770717,-1.04824078798005,-1.2672681937821184,-0.7519731995741396,-0.9114437192471881,-1.207019318666334,0.6005050843869413,-0.08935412585490508,-0.5101679779543603,-0.37256575689766425,-0.5535592129549199,-0.20855173207331223,-0.02391824366174699,-1.3381015927083622,-1.043471406564979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0
46.05,1.3155672891885548,1.6550345597690577,0.6508936550188582,0.9234175908628035,0.18618570880875646,1.365432008385405,1.2509131598188303,-0.5832927777939788,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,-0.45288762128590176,1.4406809436745993,1.272858268015913,2.576672102832883,-2.924853329517018,1.8689571670270468,1.818191239220032,1.9877287404596526,2.2424094115537456,1.639871252492862,2.20972376558116,2.2472125901462117,0.28121454394557427,-0.37256575689766425,-0.5535592129549199,-0.20855173207331223,-0.02391824366174699,-0.8153834765328246,-0.12371256061202535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
5.551,0.648299035638927,-0.9018456440297455,-1.9965784441159853,-0.10103998377661516,-0.6623844663222271,0.721067089489691,-1.5426284045021814,-0.5832927777939788,-0.3301424294011149,-0.4005489781980257,3.0916997822231385,-0.43804895855597675,-1.1830061348107697,-1.287784401493762,-1.4416164306555104,1.19673707048865,-1.2787675350008374,-0.9942186864367955,-1.424882448003492,-1.542214345407375,-1.5830237337250959,-0.2935052940542916,-0.9880336320091808,-1.301550499854295,-0.37256575689766425,1.2835851199827555,-0.20855173207331223,-0.02391824366174699,-1.0767425346205934,-1.043471406564979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0
42.53,1.7123213858937387,1.0643206813327941,-0.6728423945485635,-1.1254975584160338,-0.2380993787567353,1.7320120506994467,-0.9778878723255957,-0.5832927777939788,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,2.268945114314607,1.133029697099052,0.7984045427705456,2.2453863882271223,-1.8511617127088171,1.4382928546113385,1.1355674708567243,1.7474040088777412,1.7693314419336055,1.2638668374341002,1.6733175385164205,1.8877407876845016,0.28121454394557427,-0.37256575689766425,-0.5535592129549199,-0.20855173207331223,-0.02391824366174699,-0.292665360357287,0.3361668623644515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
81.732,-1.4206678605023695,-0.8696129968552733,-0.010974369764852663,-0.10103998377661516,-0.6623844663222271,-1.274424270144521,0.1325258321321109,0.5668527333240246,1.3314952944047842,1.3957591317208127,-0.27319313570360026,-0.6546822312359303,-1.1914099259945368,-0.9311293620005197,-1.2149253630821089,1.7624455567639374,-1.288447413411018,-0.8303889820296017,-1.5210123406362566,-1.3845216888673282,-1.0995894857924022,-1.366317748183771,-1.167769533240036,0.28121454394557427,-0.37256575689766425,1.2835851199827555,-0.20855173207331223,-0.02391824366174699,-0.292665360357287,0.3361668623644515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0
23.898,-0.6265377954670717,1.0519206071564269,-0.010974369764852663,0.9234175908628035,-0.6623844663222271,-0.5046661780186359,0.2770910880668171,2.8671437555600314,-0.3301424294011149,-0.4005489781980257,-0.27319313570360026,-0.5286871102469123,1.1532571129209763,1.046199204715634,0.6746316584780735,-0.962191234276224,1.3241983932514791,1.0536526186531274,1.410949384663065,1.453946128853512,1.4250115867449982,-0.2935052940542916,1.7080048864536463,1.0725970658455088,-0.37256575689766425,-0.5535592129549199,-0.20855173207331223,-0.02391824366174699,1.2754889881693257,1.715805131293882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0
